Time,Bearing 1
176.0087,-0.029
176.00874,-0.01
176.0088,0.02
176.00885,-0.049
176.0089,-0.359
176.00896,-0.134
176.009,0.823
176.00905,0.513
176.0091,-0.364
176.00916,-1.248
176.0092,-0.459
176.00925,0.474
176.0093,-0.186
176.00935,-0.449
176.0094,0.015
176.00945,0.754
176.0095,0.403
176.00955,-0.254
176.0096,-0.42
176.00964,-0.139
176.0097,0.513
176.00975,0.107
176.0098,-0.872
176.00986,-0.471
176.0099,0.049
176.00995,0.168
176.01,-0.134
176.01006,-0.085
176.0101,0.359
176.01015,0.103
176.0102,-0.491
176.01025,-0.464
176.0103,0.293
176.01035,0.383
176.0104,-0.107
176.01045,-0.251
176.0105,0.273
176.01054,0.615
176.0106,0.596
176.01065,0.083
176.0107,0.081
176.01076,0.251
176.0108,0.322
176.01085,0.151
176.0109,-0.002
176.01096,-0.229
176.011,-0.249
176.01105,-0.125
176.0111,0.027
176.01115,0.308
176.0112,-0.022
176.01125,-0.344
176.0113,-0.278
176.01135,-0.095
176.0114,-0.144
176.01144,-0.125
176.0115,-0.066
176.01155,-0.127
176.0116,0.095
176.01164,0.188
176.0117,0.239
176.01175,0.083
176.0118,0.222
176.01186,0.432
176.0119,0.32
176.01195,-0.503
176.012,-0.403
176.01205,0.071
176.0121,0.459
176.01215,0.2
176.0122,-0.3
176.01225,-0.566
176.0123,-0.044
176.01234,0.364
176.0124,-0.154
176.01245,-0.488
176.0125,-0.315
176.01254,-0.156
176.0126,0.242
176.01265,0.286
176.0127,0.466
176.01276,-0.1
176.0128,-3.85
176.01285,-2.961
176.0129,-0.159
176.01295,0.62
176.013,-0.452
176.01305,-1.179
176.0131,1.235
176.01315,0.872
176.0132,0.098
176.01324,0.579
176.0133,0.581
176.01335,0.493
176.0134,0.107
176.01344,-1.052
176.0135,-0.308
176.01355,0.53
176.0136,0.422
176.01366,-0.417
176.0137,-0.481
176.01375,0.64
176.0138,1.025
176.01385,0.308
176.0139,-0.659
176.01395,-0.31
176.014,0.525
176.01405,0.364
176.0141,-0.332
176.01414,-0.554
176.0142,-0.098
176.01425,0.518
176.0143,-0.212
176.01434,-0.613
176.0144,0.239
176.01445,0.273
176.0145,-0.142
176.01456,-0.457
176.0146,-0.115
176.01465,0.286
176.0147,0.303
176.01476,-0.288
176.0148,-0.129
176.01485,0.305
176.0149,0.481
176.01495,0.354
176.015,0.295
176.01505,0.283
176.0151,0.044
176.01515,-0.129
176.0152,-0.005
176.01524,-0.078
176.0153,-0.325
176.01535,-0.166
176.0154,0.154
176.01546,0.188
176.0155,-0.166
176.01555,-0.134
176.0156,-0.164
176.01566,-0.232
176.0157,-0.286
176.01575,-0.039
176.0158,0.176
176.01585,0.205
176.0159,0.085
176.01595,0.127
176.016,0.01
176.01605,0.168
176.0161,0.239
176.01614,0.388
176.0162,0.166
176.01625,-0.322
176.0163,-0.366
176.01636,-0.237
176.0164,0.273
176.01645,0.134
176.0165,-0.217
176.01656,-0.337
176.0166,-0.312
176.01665,0.105
176.0167,0.215
176.01675,-0.093
176.0168,-0.293
176.01685,-0.132
176.0169,-0.059
176.01695,0.034
176.017,0.225
176.01704,0.791
176.0171,1.931
176.01715,-0.911
176.0172,-5.0
176.01724,-0.957
176.0173,0.859
176.01735,0.342
176.0174,-0.391
176.01746,1.685
176.0175,1.182
176.01755,0.84
176.0176,0.808
176.01765,-0.3
176.0177,0.266
176.01775,-0.02
176.0178,-0.735
176.01785,-0.63
176.0179,0.647
176.01794,0.295
176.018,-0.269
176.01805,-0.283
176.0181,0.432
176.01814,0.806
176.0182,0.247
176.01825,-0.537
176.0183,-0.334
176.01836,0.293
176.0184,-0.09
176.01845,-0.41
176.0185,-0.332
176.01855,0.002
176.0186,0.134
176.01865,-0.024
176.0187,-0.303
176.01875,0.427
176.0188,0.342
176.01884,-0.74
176.0189,-0.369
176.01895,-0.044
176.019,0.269
176.01904,-0.139
176.0191,-0.459
176.01915,0.09
176.0192,0.52
176.01926,0.4
176.0193,0.361
176.01935,0.105
176.0194,0.178
176.01945,-0.225
176.0195,-0.342
176.01955,-0.088
176.0196,-0.002
176.01965,-0.056
176.0197,-0.039
176.01974,-0.034
176.0198,0.095
176.01985,0.027
176.0199,-0.198
176.01994,-0.056
176.02,-0.193
176.02005,-0.222
176.0201,-0.286
176.02016,-0.137
176.0202,0.2
176.02025,0.222
176.0203,0.054
176.02036,-0.12
176.0204,0.12
176.02045,0.276
176.0205,0.464
176.02055,-0.012
176.0206,-0.447
176.02065,-0.31
176.0207,0.132
176.02075,0.625
176.0208,0.364
176.02084,-0.103
176.0209,-0.391
176.02095,-0.229
176.021,0.151
176.02106,-0.427
176.0211,-0.659
176.02115,-0.439
176.0212,-0.159
176.02126,0.054
176.0213,-0.01
176.02135,0.042
176.0214,0.291
176.02145,3.22
176.0215,4.436
176.02155,1.243
176.0216,2.307
176.02165,1.296
176.0217,0.503
176.02174,-1.838
176.0218,-0.881
176.02185,0.774
176.0219,-0.212
176.02196,-0.916
176.022,0.579
176.02205,0.31
176.0221,-0.342
176.02216,-0.276
176.0222,0.84
176.02225,0.466
176.0223,-0.637
176.02235,-1.035
176.0224,0.278
176.02245,0.732
176.0225,0.369
176.02255,-0.01
176.0226,-0.056
176.02264,0.444
176.0227,0.2
176.02275,-0.249
176.0228,-0.61
176.02284,-0.081
176.0229,0.583
176.02295,0.2
176.023,-0.508
176.02306,0.12
176.0231,0.471
176.02315,-0.129
176.0232,-0.286
176.02325,-0.293
176.0233,0.071
176.02335,-0.027
176.0234,-0.054
176.02345,-0.073
176.0235,0.381
176.02354,0.3
176.0236,0.466
176.02365,0.53
176.0237,0.356
176.02374,0.029
176.0238,-0.203
176.02385,0.095
176.0239,-0.085
176.02396,-0.261
176.024,-0.088
176.02405,-0.012
176.0241,0.015
176.02415,-0.095
176.0242,-0.562
176.02425,-0.051
176.0243,-0.208
176.02435,-0.188
176.0244,-0.088
176.02444,-0.208
176.0245,0.12
176.02455,0.195
176.0246,0.081
176.02464,-0.137
176.0247,0.144
176.02475,0.493
176.0248,0.84
176.02486,0.225
176.0249,-0.278
176.02495,-0.505
176.025,0.159
176.02505,0.701
176.0251,0.398
176.02515,-0.349
176.0252,-0.107
176.02525,0.081
176.0253,0.056
176.02534,-0.083
176.0254,-0.662
176.02545,-0.581
176.0255,-0.178
176.02554,0.076
176.0256,-0.171
176.02565,0.417
176.0257,0.171
176.02576,1.584
176.0258,3.225
176.02585,2.52
176.0259,1.333
176.02596,-1.133
176.026,-1.372
176.02605,-1.348
176.0261,-0.378
176.02615,-0.098
176.0262,-0.674
176.02625,-1.252
176.0263,0.183
176.02635,0.449
176.0264,-0.659
176.02644,-0.894
176.0265,0.361
176.02655,0.84
176.0266,-0.198
176.02666,-1.367
176.0267,-0.029
176.02675,0.977
176.0268,0.874
176.02686,-0.051
176.0269,-0.867
176.02695,0.037
176.027,0.393
176.02705,0.242
176.0271,-0.547
176.02715,-0.527
176.0272,0.137
176.02725,0.352
176.0273,-0.127
176.02734,-0.352
176.0274,0.41
176.02745,0.222
176.0275,-0.364
176.02756,-0.452
176.0276,0.088
176.02765,0.251
176.0277,0.249
176.02776,-0.215
176.0278,-0.183
176.02785,0.12
176.0279,0.786
176.02795,0.22
176.028,0.005
176.02805,0.034
176.0281,-0.149
176.02815,-0.125
176.0282,-0.088
176.02824,0.017
176.0283,-0.034
176.02835,-0.081
176.0284,-0.144
176.02844,-0.024
176.0285,-0.071
176.02855,0.112
176.0286,-0.142
176.02866,0.007
176.0287,-0.229
176.02875,0.042
176.0288,0.103
176.02885,0.09
176.0289,0.242
176.02895,0.183
176.029,0.007
176.02905,-0.229
176.0291,0.188
176.02914,0.486
176.0292,0.195
176.02925,-0.134
176.0293,-0.315
176.02934,-0.21
176.0294,0.298
176.02945,0.464
176.0295,0.02
176.02956,-0.718
176.0296,-0.22
176.02965,0.422
176.0297,0.173
176.02975,-0.2
176.0298,-0.654
176.02985,-0.281
176.0299,0.142
176.02995,0.371
176.03,0.342
176.03004,0.0
176.0301,2.61
176.03015,3.677
176.0302,0.276
176.03024,1.667
176.0303,-0.269
176.03035,-0.696
176.0304,-1.448
176.03046,-0.269
176.0305,0.615
176.03055,-0.461
176.0306,-0.894
176.03065,-0.166
176.0307,-0.039
176.03075,-0.659
176.0308,-0.354
176.03085,0.789
176.0309,0.989
176.03094,-0.647
176.031,-1.201
176.03105,0.247
176.0311,0.869
176.03114,0.41
176.0312,-0.466
176.03125,-0.417
176.0313,0.076
176.03136,0.547
176.0314,-0.044
176.03145,-0.691
176.0315,-0.466
176.03156,0.608
176.0316,0.188
176.03165,-0.669
176.0317,0.212
176.03175,0.356
176.0318,0.027
176.03185,-0.41
176.0319,-0.437
176.03195,0.254
176.032,0.129
176.03204,-0.349
176.0321,-0.146
176.03215,0.056
176.0322,0.476
176.03226,0.435
176.0323,-0.034
176.03235,-0.208
176.0324,0.037
176.03246,-0.027
176.0325,-0.454
176.03255,-0.156
176.0326,0.117
176.03265,0.256
176.0327,-0.103
176.03275,0.098
176.0328,0.251
176.03285,-0.115
176.0329,-0.273
176.03294,-0.3
176.033,-0.134
176.03305,-0.054
176.0331,-0.02
176.03316,-0.071
176.0332,-0.01
176.03325,0.046
176.0333,-0.054
176.03336,0.144
176.0334,0.437
176.03345,0.215
176.0335,0.2
176.03355,-0.483
176.0336,-0.388
176.03365,0.244
176.0337,0.549
176.03375,0.342
176.0338,-0.205
176.03384,-0.42
176.0339,-0.024
176.03395,0.312
176.034,-0.522
176.03406,-0.596
176.0341,-0.254
176.03415,-0.127
176.0342,0.234
176.03426,0.315
176.0343,0.627
176.03435,-1.172
176.0344,-4.651
176.03445,-4.302
176.0345,-0.92
176.03455,0.876
176.0346,0.549
176.03465,-1.226
176.0347,0.94
176.03474,1.655
176.0348,1.035
176.03485,0.828
176.0349,0.703
176.03494,0.381
176.035,-0.132
176.03505,-1.299
176.0351,-0.173
176.03516,0.625
176.0352,-0.215
176.03525,-0.212
176.0353,-0.085
176.03535,0.967
176.0354,0.527
176.03545,-0.132
176.0355,-0.645
176.03555,-0.166
176.0356,0.598
176.03564,-0.068
176.0357,-0.906
176.03575,-0.203
176.0358,0.564
176.03584,0.264
176.0359,-0.347
176.03595,-0.159
176.036,0.518
176.03606,0.349
176.0361,-0.159
176.03615,-0.491
176.0362,0.125
176.03625,0.093
176.0363,-0.039
176.03635,-0.647
176.0364,-0.142
176.03645,0.498
176.0365,0.61
176.03654,0.317
176.0366,-0.015
176.03665,0.176
176.0367,0.344
176.03674,0.085
176.0368,-0.3
176.03685,-0.132
176.0369,0.056
176.03696,0.146
176.037,-0.11
176.03705,0.22
176.0371,0.071
176.03716,0.007
176.0372,-0.161
176.03725,-0.203
176.0373,-0.059
176.03735,-0.291
176.0374,-0.037
176.03745,0.012
176.0375,0.007
176.03755,-0.09
176.0376,0.239
176.03764,0.193
176.0377,0.342
176.03775,0.125
176.0378,-0.288
176.03786,-0.649
176.0379,-0.242
176.03795,0.579
176.038,0.52
176.03806,0.21
176.0381,-0.247
176.03815,0.061
176.0382,0.188
176.03825,-0.256
176.0383,-0.586
176.03835,-0.645
176.0384,-0.337
176.03845,0.208
176.0385,-0.061
176.03854,0.273
176.0386,0.417
176.03865,2.334
176.0387,2.615
176.03876,0.225
176.0388,1.36
176.03885,0.266
176.0389,0.288
176.03896,-0.981
176.039,-0.183
176.03905,0.83
176.0391,-0.222
176.03915,-1.211
176.0392,0.54
176.03925,0.486
176.0393,-0.2
176.03935,-0.425
176.0394,0.811
176.03944,1.077
176.0395,-0.92
176.03955,-1.313
176.0396,0.044
176.03966,1.047
176.0397,0.352
176.03975,-0.496
176.0398,-0.522
176.03986,0.444
176.0399,0.461
176.03995,-0.083
176.04,-0.874
176.04005,-0.239
176.0401,0.491
176.04015,0.098
176.0402,-0.547
176.04025,0.334
176.0403,0.53
176.04034,-0.171
176.0404,-0.376
176.04045,-0.583
176.0405,0.422
176.04054,0.144
176.0406,-0.103
176.04065,-0.52
176.0407,-0.037
176.04076,0.869
176.0408,0.444
176.04085,-0.234
176.0409,0.061
176.04095,0.535
176.041,0.081
176.04105,-0.393
176.0411,-0.371
176.04115,-0.244
176.0412,-0.144
176.04124,-0.085
176.0413,-0.063
176.04135,0.002
176.0414,-0.032
176.04144,0.125
176.0415,-0.12
176.04155,-0.32
176.0416,-0.193
176.04166,-0.022
176.0417,-0.142
176.04175,-0.259
176.0418,0.127
176.04185,-0.159
176.0419,-0.054
176.04195,0.01
176.042,0.571
176.04205,0.469
176.0421,0.176
176.04214,-0.874
176.0422,-0.537
176.04225,0.261
176.0423,0.652
176.04234,0.21
176.0424,-0.42
176.04245,-0.42
176.0425,-0.149
176.04256,0.129
176.0426,-0.583
176.04265,-0.559
176.0427,-0.188
176.04276,-0.427
176.0428,-0.049
176.04285,0.334
176.0429,0.566
176.04295,1.628
176.043,0.081
176.04305,-2.627
176.0431,0.217
176.04315,-0.217
176.0432,0.168
176.04324,0.034
176.0433,1.431
176.04335,0.725
176.0434,0.525
176.04346,-0.227
176.0435,-0.54
176.04355,0.376
176.0436,-0.344
176.04366,-0.874
176.0437,-0.762
176.04375,0.825
176.0438,0.361
176.04385,-0.532
176.0439,-0.771
176.04395,0.562
176.044,1.067
176.04405,0.437
176.0441,-0.693
176.04414,-0.425
176.0442,0.286
176.04425,0.576
176.0443,-0.117
176.04436,-0.696
176.0444,-0.305
176.04445,0.283
176.0445,0.183
176.04456,-0.591
176.0446,0.149
176.04465,-0.076
176.0447,-0.164
176.04475,-0.61
176.0448,-0.168
176.04485,0.41
176.0449,0.349
176.04495,-0.325
176.045,-0.227
176.04504,0.327
176.0451,0.52
176.04515,0.315
176.0452,-0.208
176.04526,0.31
176.0453,0.298
176.04535,0.195
176.0454,-0.317
176.04546,-0.105
176.0455,-0.378
176.04555,-0.168
176.0456,-0.161
176.04565,-0.198
176.0457,-0.215
176.04575,-0.195
176.0458,-0.278
176.04585,-0.137
176.0459,-0.181
176.04594,-0.178
176.046,0.193
176.04605,-0.049
176.0461,0.037
176.04614,0.12
176.0462,-0.012
176.04625,0.0
176.0463,0.469
176.04636,0.415
176.0464,0.442
176.04645,-0.022
176.0465,-0.32
176.04655,-0.215
176.0466,-0.095
176.04665,0.369
176.0467,0.098
176.04675,-0.193
176.0468,-0.325
176.04684,0.198
176.0469,0.127
176.04695,-0.076
176.047,-0.564
176.04704,-0.422
176.0471,-0.725
176.04715,0.129
176.0472,0.347
176.04726,0.779
176.0473,2.146
176.04735,-0.701
176.0474,-4.209
176.04745,-0.779
176.0475,0.603
176.04755,0.132
176.0476,0.01
176.04765,2.324
176.0477,1.406
176.04774,0.442
176.0478,0.022
176.04785,-0.222
176.0479,0.537
176.04794,0.117
176.048,-1.023
176.04805,-0.388
176.0481,0.718
176.04816,0.457
176.0482,-0.396
176.04825,-0.664
176.0483,0.601
176.04836,0.698
176.0484,0.186
176.04845,-0.701
176.0485,-0.242
176.04855,0.334
176.0486,0.01
176.04865,-0.396
176.0487,-0.586
176.04875,-0.1
176.0488,0.54
176.04884,-0.042
176.0489,-0.427
176.04895,0.171
176.049,0.32
176.04906,-0.061
176.0491,-0.276
176.04915,-0.217
176.0492,0.042
176.04926,0.137
176.0493,-0.183
176.04935,-0.071
176.0494,-0.137
176.04945,0.444
176.0495,0.232
176.04955,0.007
176.0496,-0.171
176.04965,-0.056
176.0497,-0.054
176.04974,0.132
176.0498,-0.1
176.04985,-0.276
176.0499,-0.061
176.04996,-0.002
176.05,-0.181
176.05005,-0.088
176.0501,0.034
176.05016,-0.344
176.0502,-0.212
176.05025,-0.315
176.0503,-0.298
176.05035,-0.142
176.0504,0.171
176.05045,0.146
176.0505,0.054
176.05055,-0.164
176.0506,0.066
176.05064,0.435
176.0507,0.676
176.05075,0.229
176.0508,-0.354
176.05086,-0.334
176.0509,0.159
176.05095,0.586
176.051,0.225
176.05106,0.051
176.0511,0.081
176.05115,0.303
176.0512,0.461
176.05125,-0.176
176.0513,-0.776
176.05135,-0.618
176.0514,-0.059
176.05145,0.281
176.0515,0.002
176.05154,0.359
176.0516,0.168
176.05165,3.027
176.0517,3.867
176.05174,1.03
176.0518,2.009
176.05185,1.106
176.0519,0.525
176.05196,-1.309
176.052,-0.53
176.05205,0.64
176.0521,-0.149
176.05215,-0.92
176.0522,0.195
176.05225,0.222
176.0523,-0.234
176.05235,-0.425
176.0524,0.635
176.05244,1.125
176.0525,-0.632
176.05255,-1.299
176.0526,0.342
176.05264,1.116
176.0527,0.293
176.05275,-0.356
176.0528,-0.493
176.05286,0.22
176.0529,0.53
176.05295,0.125
176.053,-0.4
176.05305,-0.288
176.0531,0.664
176.05315,0.21
176.0532,-0.471
176.05325,0.413
176.0533,0.234
176.05334,0.0
176.0534,-0.349
176.05345,-0.386
176.0535,0.208
176.05354,-0.095
176.0536,-0.247
176.05365,-0.273
176.0537,0.198
176.05376,0.537
176.0538,0.447
176.05385,0.242
176.0539,0.042
176.05396,0.037
176.054,0.183
176.05405,-0.217
176.0541,-0.103
176.05415,-0.2
176.0542,0.134
176.05424,-0.005
176.0543,0.005
176.05435,-0.049
176.0544,-0.178
176.05444,0.039
176.0545,-0.173
176.05455,-0.254
176.0546,-0.139
176.05466,-0.239
176.0547,-0.032
176.05475,-0.127
176.0548,0.042
176.05486,0.078
176.0549,0.237
176.05495,0.625
176.055,0.706
176.05505,0.298
176.0551,-0.286
176.05515,-0.408
176.0552,-0.002
176.05525,0.439
176.0553,0.261
176.05534,-0.005
176.0554,-0.273
176.05545,0.151
176.0555,0.474
176.05556,0.037
176.0556,-0.588
176.05565,-0.303
176.0557,-0.171
176.05576,-0.383
176.0558,-0.173
176.05585,0.408
176.0559,1.111
176.05595,1.069
176.056,-2.976
176.05605,-2.9
176.0561,0.283
176.05615,0.669
176.0562,0.396
176.05624,-1.082
176.0563,1.323
176.05635,1.709
176.0564,-0.049
176.05646,0.1
176.0565,0.342
176.05655,0.583
176.0566,0.176
176.05666,-0.83
176.0567,-0.378
176.05675,0.171
176.0568,-0.242
176.05685,-0.161
176.0569,0.01
176.05695,0.649
176.057,0.698
176.05705,0.32
176.0571,-0.374
176.05714,-0.054
176.0572,0.471
176.05725,0.122
176.0573,-0.361
176.05734,-0.547
176.0574,0.237
176.05745,0.42
176.0575,0.007
176.05756,-0.144
176.0576,0.31
176.05765,0.098
176.0577,-0.464
176.05775,-0.276
176.0578,0.364
176.05785,0.205
176.0579,0.076
176.05795,-0.518
176.058,-0.205
176.05804,0.667
176.0581,0.5
176.05815,0.115
176.0582,0.061
176.05824,0.129
176.0583,-0.046
176.05835,-0.225
176.0584,-0.161
176.05846,-0.061
176.0585,-0.425
176.05855,0.042
176.0586,-0.093
176.05865,0.044
176.0587,-0.063
176.05875,-0.212
176.0588,-0.2
176.05885,-0.352
176.0589,-0.483
176.05894,-0.193
176.059,0.308
176.05905,0.315
176.0591,0.234
176.05914,0.127
176.0592,-0.093
176.05925,0.361
176.0593,0.625
176.05936,0.425
176.0594,0.115
176.05945,-0.42
176.0595,-0.259
176.05956,-0.134
176.0596,0.356
176.05965,0.413
176.0597,-0.229
176.05975,-0.442
176.0598,-0.032
176.05984,0.298
176.0599,-0.371
176.05995,-0.601
176.06,-0.615
176.06004,-0.364
176.0601,0.254
176.06015,0.171
176.0602,0.625
176.06026,0.908
176.0603,-1.912
176.06035,-0.74
176.0604,3.479
176.06046,1.079
176.0605,-0.896
176.06055,-1.233
176.0606,-0.867
176.06065,-0.457
176.0607,0.498
176.06075,0.073
176.0608,-0.754
176.06085,0.076
176.0609,0.317
176.06094,-0.447
176.061,-0.784
176.06105,0.093
176.0611,0.552
176.06116,-0.088
176.0612,-0.671
176.06125,0.386
176.0613,0.701
176.06136,0.288
176.0614,-0.337
176.06145,-0.435
176.0615,-0.164
176.06155,0.337
176.0616,0.283
176.06165,-0.693
176.0617,-0.505
176.06175,0.232
176.0618,0.063
176.06184,-0.4
176.0619,0.002
176.06195,0.315
176.062,-0.061
176.06206,-0.547
176.0621,-0.334
176.06215,0.498
176.0622,0.386
176.06226,0.022
176.0623,-0.229
176.06235,0.168
176.0624,0.552
176.06245,0.435
176.0625,0.103
176.06255,0.388
176.0626,0.264
176.06265,-0.088
176.0627,-0.31
176.06274,0.088
176.0628,-0.02
176.06285,-0.134
176.0629,-0.049
176.06294,-0.051
176.063,-0.105
176.06305,-0.095
176.0631,-0.193
176.06316,-0.2
176.0632,-0.076
176.06325,-0.229
176.0633,0.146
176.06335,-0.01
176.0634,-0.032
176.06345,0.085
176.0635,-0.151
176.06355,-0.02
176.0636,0.107
176.06364,0.437
176.0637,0.315
176.06375,0.066
176.0638,-0.388
176.06384,-0.112
176.0639,0.2
176.06395,0.361
176.064,0.117
176.06406,-0.283
176.0641,-0.251
176.06415,0.244
176.0642,0.322
176.06425,-0.242
176.0643,-0.295
176.06435,-0.308
176.0644,-0.496
176.06445,0.176
176.0645,0.513
176.06454,0.84
176.0646,0.498
176.06465,-3.252
176.0647,-3.618
176.06474,0.181
176.0648,0.793
176.06485,-0.046
176.0649,-0.54
176.06496,1.638
176.065,1.211
176.06505,0.186
176.0651,0.232
176.06516,0.657
176.0652,0.566
176.06525,0.061
176.0653,-1.421
176.06535,-0.308
176.0654,0.588
176.06544,0.542
176.0655,-0.33
176.06555,-0.61
176.0656,0.54
176.06564,0.833
176.0657,0.085
176.06575,-0.847
176.0658,-0.11
176.06586,0.459
176.0659,0.151
176.06595,-0.444
176.066,-0.471
176.06606,0.073
176.0661,0.64
176.06615,-0.127
176.0662,-0.581
176.06625,0.269
176.0663,0.386
176.06635,-0.203
176.0664,-0.603
176.06645,-0.166
176.0665,0.095
176.06654,0.249
176.0666,-0.11
176.06665,-0.259
176.0667,-0.173
176.06676,0.5
176.0668,0.266
176.06685,-0.039
176.0669,-0.1
176.06696,-0.105
176.067,-0.034
176.06705,-0.115
176.0671,-0.032
176.06715,0.068
176.0672,0.09
176.06725,0.071
176.0673,0.078
176.06735,-0.391
176.0674,-0.088
176.06744,-0.149
176.0675,-0.017
176.06755,-0.254
176.0676,-0.464
176.06766,-0.037
176.0677,0.208
176.06775,0.251
176.0678,0.139
176.06786,-0.164
176.0679,-0.063
176.06795,0.129
176.068,0.352
176.06805,0.273
176.0681,-0.186
176.06815,-0.168
176.0682,-0.215
176.06825,0.427
176.0683,0.308
176.06834,-0.046
176.0684,-0.303
176.06845,-0.151
176.0685,0.122
176.06854,-0.193
176.0686,-0.544
176.06865,-0.356
176.0687,-0.088
176.06876,0.063
176.0688,0.024
176.06885,0.11
176.0689,0.53
176.06895,-1.382
176.069,1.165
176.06905,4.998
176.0691,2.241
176.06915,-1.196
176.0692,-1.296
176.06924,-0.635
176.0693,-1.101
176.06935,-0.542
176.0694,0.049
176.06944,-0.325
176.0695,-0.251
176.06955,0.613
176.0696,-0.142
176.06966,-0.825
176.0697,-0.061
176.06975,0.864
176.0698,0.09
176.06985,-0.833
176.0699,-0.493
176.06995,0.608
176.07,0.686
176.07005,-0.166
176.0701,-0.483
176.07014,-0.112
176.0702,0.361
176.07025,0.598
176.0703,-0.444
176.07034,-0.574
176.0704,0.171
176.07045,0.796
176.0705,-0.007
176.07056,-0.479
176.0706,0.176
176.07065,0.461
176.0707,-0.325
176.07076,-0.522
176.0708,-0.361
176.07085,0.259
176.0709,0.078
176.07095,-0.474
176.071,-0.342
176.07104,0.276
176.0711,0.63
176.07115,0.266
176.0712,0.151
176.07124,0.078
176.0713,0.076
176.07135,-0.195
176.0714,-0.186
176.07146,-0.078
176.0715,-0.105
176.07155,0.095
176.0716,0.054
176.07166,-0.295
176.0717,-0.571
176.07175,-0.159
176.0718,-0.081
176.07185,-0.4
176.0719,-0.352
176.07195,0.039
176.072,0.015
176.07205,0.024
176.0721,-0.22
176.07214,0.144
176.0722,0.22
176.07225,0.142
176.0723,0.22
176.07236,0.417
176.0724,0.566
176.07245,-0.173
176.0725,-0.63
176.07256,-0.283
176.0726,0.632
176.07265,0.32
176.0727,-0.081
176.07275,-0.51
176.0728,0.2
176.07285,0.547
176.0729,-0.146
176.07295,-0.632
176.073,-0.281
176.07304,0.022
176.0731,-0.212
176.07315,-0.305
176.0732,-0.178
176.07326,1.118
176.0733,2.971
176.07335,-0.779
176.0734,-4.189
176.07346,0.11
176.0735,1.169
176.07355,0.244
176.0736,-1.406
176.07365,2.148
176.0737,1.863
176.07375,0.847
176.0738,0.11
176.07385,-0.391
